Código de la Institución,IES PADRE,Institución de Educación Superior (IES),Principal oSeccional,Id_Sector,Id_Caracter,Código del departamento(IES),Departamento de domicilio de la IES,Código del Municipio(IES),Municipio dedomicilio de la IES,Código SNIES delprograma,Programa Académico,Id_Nivel,Id_Nivel_Formacion,Id_Metodologia,Id_Area,Núcleo Básico del Conocimiento (NBC),Código del Departamento(Programa),Departamento de oferta del programa,Código del Municipio(Programa),Municipio de oferta del programa,Id Género,Año,Semestre,Total Matriculados
1807,1806,UNIVERSIDAD LIBRE,SECCIONAL,2,4,76,VALLE DEL CAUCA,76001,CALI,90907,MAESTRIA EN DERECHO ADMINISTRATIVO,2,2,1,5,DERECHO Y AFINES,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,32
1807,1806,UNIVERSIDAD LIBRE,SECCIONAL,2,4,76,VALLE DEL CAUCA,76001,CALI,101386,ESPECIALIZACION EN HEMATOLOGIA Y ONCOLOGIA CLINICA,2,10,1,4,MEDICINA,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,4
1807,1806,UNIVERSIDAD LIBRE,SECCIONAL,2,4,76,VALLE DEL CAUCA,76001,CALI,101386,ESPECIALIZACION EN HEMATOLOGIA Y ONCOLOGIA CLINICA,2,10,1,4,MEDICINA,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,1
1807,1806,UNIVERSIDAD LIBRE,SECCIONAL,2,4,76,VALLE DEL CAUCA,76001,CALI,101898,MAESTRIA EN EPIDEMIOLOGIA,2,2,1,4,BACTERIOLOGÍA,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,12
1807,1806,UNIVERSIDAD LIBRE,SECCIONAL,2,4,76,VALLE DEL CAUCA,76001,CALI,101898,MAESTRIA EN EPIDEMIOLOGIA,2,2,1,4,BACTERIOLOGÍA,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,51
1807,1806,UNIVERSIDAD LIBRE,SECCIONAL,2,4,76,VALLE DEL CAUCA,76001,CALI,103382,ESPECIALIZACIÓN EN PSIQUIATRÍA,2,10,1,4,MEDICINA,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,3
1807,1806,UNIVERSIDAD LIBRE,SECCIONAL,2,4,76,VALLE DEL CAUCA,76001,CALI,103382,ESPECIALIZACIÓN EN PSIQUIATRÍA,2,10,1,4,MEDICINA,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,9
1807,1806,UNIVERSIDAD LIBRE,SECCIONAL,2,4,76,VALLE DEL CAUCA,76001,CALI,105425,ESPECIALIZACION EN DERMATOLOGIA,2,10,1,4,MEDICINA,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,3
1807,1806,UNIVERSIDAD LIBRE,SECCIONAL,2,4,76,VALLE DEL CAUCA,76001,CALI,105425,ESPECIALIZACION EN DERMATOLOGIA,2,10,1,4,MEDICINA,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,1
1807,1806,UNIVERSIDAD LIBRE,SECCIONAL,2,4,76,VALLE DEL CAUCA,76001,CALI,106210,MAESTRIA EN SEGURIDAD Y SALUD EN EL TRABAJO,2,2,1,4,SALUD PÚBLICA,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,16
1807,1806,UNIVERSIDAD LIBRE,SECCIONAL,2,4,76,VALLE DEL CAUCA,76001,CALI,106210,MAESTRIA EN SEGURIDAD Y SALUD EN EL TRABAJO,2,2,1,4,SALUD PÚBLICA,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,27
1807,1806,UNIVERSIDAD LIBRE,SECCIONAL,2,4,76,VALLE DEL CAUCA,76001,CALI,106773,ESPECIALIZACION EN GERENCIA DEL TALENTO HUMANO,2,1,1,6,ADMINISTRACIÓN,54,NORTE DE SANTANDER,54001,SAN JOSÉ DE CÚCUTA,1,2019,1,1
1807,1806,UNIVERSIDAD LIBRE,SECCIONAL,2,4,76,VALLE DEL CAUCA,76001,CALI,106773,ESPECIALIZACION EN GERENCIA DEL TALENTO HUMANO,2,1,1,6,ADMINISTRACIÓN,54,NORTE DE SANTANDER,54001,SAN JOSÉ DE CÚCUTA,2,2019,1,18
1807,1806,UNIVERSIDAD LIBRE,SECCIONAL,2,4,76,VALLE DEL CAUCA,76001,CALI,106802,MAESTRIA EN DERECHO CONSTITUCIONAL,2,2,1,5,DERECHO Y AFINES,54,NORTE DE SANTANDER,54001,SAN JOSÉ DE CÚCUTA,1,2019,1,9
1807,1806,UNIVERSIDAD LIBRE,SECCIONAL,2,4,76,VALLE DEL CAUCA,76001,CALI,106802,MAESTRIA EN DERECHO CONSTITUCIONAL,2,2,1,5,DERECHO Y AFINES,54,NORTE DE SANTANDER,54001,SAN JOSÉ DE CÚCUTA,2,2019,1,8
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,1991,ADMINISTRACION DE EMPRESAS,1,6,1,6,ADMINISTRACIÓN,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,287
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,1991,ADMINISTRACION DE EMPRESAS,1,6,1,6,ADMINISTRACIÓN,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,267
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,1993,ESPECIALIZACIÓN EN DERECHO COMERCIAL,2,1,1,5,DERECHO Y AFINES,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,2
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,1993,ESPECIALIZACIÓN EN DERECHO COMERCIAL,2,1,1,5,DERECHO Y AFINES,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,1
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,2004,MAESTRIA EN ADMINISTRACION,2,2,1,6,ADMINISTRACIÓN,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,122
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,2004,MAESTRIA EN ADMINISTRACION,2,2,1,6,ADMINISTRACIÓN,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,107
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,4343,DISEÑO INDUSTRIAL,1,6,1,2,DISEÑO,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,64
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,4343,DISEÑO INDUSTRIAL,1,6,1,2,DISEÑO,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,121
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,4349,INGENIERIA INDUSTRIAL,1,6,1,8,INGENIERÍA INDUSTRIAL Y AFINES,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,345
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,4349,INGENIERIA INDUSTRIAL,1,6,1,8,INGENIERÍA INDUSTRIAL Y AFINES,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,224
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,4526,ESPECIALIZACION EN GERENCIA DEL MEDIO AMBIENTE,2,1,1,8,INGENIERÍA AMBIENTAL SANITARIA Y AFINES,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,4
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,4526,ESPECIALIZACION EN GERENCIA DEL MEDIO AMBIENTE,2,1,1,8,INGENIERÍA AMBIENTAL SANITARIA Y AFINES,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,4
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,5093,INGENIERIA TELEMATICA,1,6,1,8,INGENIERÍA DE SISTEMAS TELEMÁTICA Y AFINES,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,96
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,5093,INGENIERIA TELEMATICA,1,6,1,8,INGENIERÍA DE SISTEMAS TELEMÁTICA Y AFINES,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,17
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,6591,ECONOMIA Y NEGOCIOS INTERNACIONALES,1,6,1,6,ECONOMÍA,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,295
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,6591,ECONOMIA Y NEGOCIOS INTERNACIONALES,1,6,1,6,ECONOMÍA,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,324
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,7620,CONTADURIA PUBLICA Y FINANZAS INTERNACIONALES,1,6,1,6,CONTADURÍA PÚBLICA,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,69
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,7620,CONTADURIA PUBLICA Y FINANZAS INTERNACIONALES,1,6,1,6,CONTADURÍA PÚBLICA,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,108
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,9451,DERECHO,1,6,1,5,DERECHO Y AFINES,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,171
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,9451,DERECHO,1,6,1,5,DERECHO Y AFINES,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,280
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,19936,ESPECIALIZACION EN CALIDAD PARA LA COMPETITIVIDAD,2,1,1,8,INGENIERÍA INDUSTRIAL Y AFINES,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,5
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,19936,ESPECIALIZACION EN CALIDAD PARA LA COMPETITIVIDAD,2,1,1,8,INGENIERÍA INDUSTRIAL Y AFINES,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,7
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,19938,DISEÑO DE MEDIOS  INTERACTIVOS,1,6,1,2,DISEÑO,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,134
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,19938,DISEÑO DE MEDIOS  INTERACTIVOS,1,6,1,2,DISEÑO,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,96
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,20433,ANTROPOLOGIA,1,6,1,5,ANTROPOLOGÍA Y  ARTES LIBERALES,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,19
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,20433,ANTROPOLOGIA,1,6,1,5,ANTROPOLOGÍA Y  ARTES LIBERALES,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,67
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,20436,PSICOLOGIA,1,6,1,5,PSICOLOGÍA,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,84
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,20437,SOCIOLOGIA,1,6,1,5,SOCIOLOGÍA TRABAJO SOCIAL Y AFINES,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,28
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,20437,SOCIOLOGIA,1,6,1,5,SOCIOLOGÍA TRABAJO SOCIAL Y AFINES,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,62
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,20443,ECONOMIA,1,6,1,6,ECONOMÍA,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,41
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,20443,ECONOMIA,1,6,1,6,ECONOMÍA,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,19
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,21548,MERCADEO INTERNACIONAL Y PUBLICIDAD,1,6,1,6,ADMINISTRACIÓN,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,173
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,21548,MERCADEO INTERNACIONAL Y PUBLICIDAD,1,6,1,6,ADMINISTRACIÓN,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,390
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,52059,CIENCIA POLITICA,1,6,1,5,CIENCIA POLÍTICA RELACIONES INTERNACIONALES,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,70
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,52059,CIENCIA POLITICA,1,6,1,5,CIENCIA POLÍTICA RELACIONES INTERNACIONALES,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,115
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,52966,BIOLOGIA,1,6,1,9,BIOLOGÍA MICROBIOLOGÍA Y AFINES,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,47
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,52966,BIOLOGIA,1,6,1,9,BIOLOGÍA MICROBIOLOGÍA Y AFINES,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,99
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,53511,QUIMICA FARMACEUTICA,1,6,1,4,OPTOMETRÍA OTROS PROGRAMAS DE CIENCIAS DE LA SALUD,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,153
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,53511,QUIMICA FARMACEUTICA,1,6,1,4,OPTOMETRÍA OTROS PROGRAMAS DE CIENCIAS DE LA SALUD,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,270
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,53512,QUIMICA,1,6,1,9,QUÍMICA Y AFINES,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,42
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,53512,QUIMICA,1,6,1,9,QUÍMICA Y AFINES,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,43
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,53653,MAESTRÍA EN GESTIÓN DE INFORMÁTICA Y TELECOMUNICACIONES,2,2,1,8,INGENIERÍA DE SISTEMAS TELEMÁTICA Y AFINES,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,13
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,53653,MAESTRÍA EN GESTIÓN DE INFORMÁTICA Y TELECOMUNICACIONES,2,2,1,8,INGENIERÍA DE SISTEMAS TELEMÁTICA Y AFINES,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,3
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,53761,MAESTRÍA EN ECONOMÍA,2,2,1,6,ECONOMÍA,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,10
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,53761,MAESTRÍA EN ECONOMÍA,2,2,1,6,ECONOMÍA,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,5
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,54021,INGENIERIA DE SISTEMAS,1,6,1,8,INGENIERÍA DE SISTEMAS TELEMÁTICA Y AFINES,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,258
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,54021,INGENIERIA DE SISTEMAS,1,6,1,8,INGENIERÍA DE SISTEMAS TELEMÁTICA Y AFINES,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,33
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,54118,MAESTRÍA EN MERCADEO,2,2,1,6,ADMINISTRACIÓN,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,8
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,54118,MAESTRÍA EN MERCADEO,2,2,1,6,ADMINISTRACIÓN,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,14
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,54321,MAESTRÍA EN INGENIERÍA INDUSTRIAL,2,2,1,8,INGENIERÍA INDUSTRIAL Y AFINES,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,15
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,54321,MAESTRÍA EN INGENIERÍA INDUSTRIAL,2,2,1,8,INGENIERÍA INDUSTRIAL Y AFINES,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,9
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,54533,MEDICINA,1,6,1,4,MEDICINA,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,303
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,54533,MEDICINA,1,6,1,4,MEDICINA,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,387
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,90841,ESPECIALIZACIÓN EN DERECHO LABORAL Y DE LA SEGURIDAD SOCIAL,2,1,1,5,DERECHO Y AFINES,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,6
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,90841,ESPECIALIZACIÓN EN DERECHO LABORAL Y DE LA SEGURIDAD SOCIAL,2,1,1,5,DERECHO Y AFINES,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,4
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,90845,ESPECIALIZACIÓN EN LEGISLACIÓN LABORAL Y DE LA SEGURIDAD SOCIAL,2,1,1,5,DERECHO Y AFINES,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,2
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,90845,ESPECIALIZACIÓN EN LEGISLACIÓN LABORAL Y DE LA SEGURIDAD SOCIAL,2,1,1,5,DERECHO Y AFINES,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,9
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,90919,MAESTRÍA EN DERECHO,2,2,1,5,DERECHO Y AFINES,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,43
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,90919,MAESTRÍA EN DERECHO,2,2,1,5,DERECHO Y AFINES,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,35
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,91011,ESPECIALIZACIÓN EN REUMATOLOGÍA,2,10,1,4,MEDICINA,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,3
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,91011,ESPECIALIZACIÓN EN REUMATOLOGÍA,2,10,1,4,MEDICINA,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,1
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,91012,ESPECIALIZACIÓN EN PEDIATRÍA,2,10,1,4,MEDICINA,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,1
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,91012,ESPECIALIZACIÓN EN PEDIATRÍA,2,10,1,4,MEDICINA,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,15
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,91013,ESPECIALIZACIÓN EN DERMATOLOGÍA,2,10,1,4,MEDICINA,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,2
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,91013,ESPECIALIZACIÓN EN DERMATOLOGÍA,2,10,1,4,MEDICINA,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,1
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,91029,ESPECIALIZACIÓN EN MEDICINA INTERNA,2,10,1,4,MEDICINA,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,15
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,91029,ESPECIALIZACIÓN EN MEDICINA INTERNA,2,10,1,4,MEDICINA,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,15
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,91093,ESPECIALIZACIÓN EN HEMATOLOGÍA Y ONCOLOGÍA CLÍNICA,2,10,1,4,MEDICINA,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,3
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,91093,ESPECIALIZACIÓN EN HEMATOLOGÍA Y ONCOLOGÍA CLÍNICA,2,10,1,4,MEDICINA,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,2
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,91094,ESPECIALIZACIÓN EN GINECOLOGÍA Y OBSTETRICIA,2,10,1,4,MEDICINA,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,3
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,91094,ESPECIALIZACIÓN EN GINECOLOGÍA Y OBSTETRICIA,2,10,1,4,MEDICINA,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,5
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,101425,MAESTRÍA EN ADMINISTRACIÓN,2,2,2,6,ADMINISTRACIÓN,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,4
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,101425,MAESTRÍA EN ADMINISTRACIÓN,2,2,2,6,ADMINISTRACIÓN,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,2
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,101549,MAESTRÍA EN INFORMÁTICA Y TELECOMUNICACIONES,2,2,1,8,INGENIERÍA DE SISTEMAS TELEMÁTICA Y AFINES,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,11
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,101549,MAESTRÍA EN INFORMÁTICA Y TELECOMUNICACIONES,2,2,1,8,INGENIERÍA DE SISTEMAS TELEMÁTICA Y AFINES,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,2
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,101664,ESPECIALIZACIÓN EN CIRUGÍA DE TRASPLANTES DE ÓRGANOS ABDOMINALES,2,10,1,4,MEDICINA,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,2
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,101664,ESPECIALIZACIÓN EN CIRUGÍA DE TRASPLANTES DE ÓRGANOS ABDOMINALES,2,10,1,4,MEDICINA,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,1
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,101665,ESPECIALIZACIÓN EN CARDIOLOGÍA PEDIÁTRICA,2,10,1,4,MEDICINA,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,2
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,101666,MAESTRÍA EN EDUCACIÓN,2,2,1,3,EDUCACIÓN,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,36
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,101666,MAESTRÍA EN EDUCACIÓN,2,2,1,3,EDUCACIÓN,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,73
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,101667,ESPECIALIZACIÓN EN RADIOLOGÍA E IMÁGENES DIAGNÓSTICAS,2,10,1,4,MEDICINA,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,5
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,101667,ESPECIALIZACIÓN EN RADIOLOGÍA E IMÁGENES DIAGNÓSTICAS,2,10,1,4,MEDICINA,76,VALLE DEL CAUCA,76001,CALI,2,2019,1,7
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,4,76,VALLE DEL CAUCA,76001,CALI,101727,ESPECIALIZACIÓN EN ARTROSCOPIA,2,1,1,4,MEDICINA,76,VALLE DEL CAUCA,76001,CALI,1,2019,1,1
